title,category
중국  연초부터 사정 바람 시진핑  연임 앞두고 기강잡기 ,World
키프로스에서 오미크론과 델타 결합한 새 변이 출현 상보 ,World
블링컨  카자흐  왜 러시아 주도   불러야 했는지 해명해야 ,World
 건강 이냐  급여 냐   오미크론 확산세로 선택의 기로에 놓인 미국 노동자들,World
미국서 확진자   만 명 넘어 중국 텐진은  천   만 명 전수조사,World
미 하루 평균   만 명 확진 환자 폭증에 의료  비상 ,World
K 방역 비웃던   확진자    명대     명대 갑자기 폭증,World
  년만에 최악 화재 뉴욕   층 아파트서 큰불,World
 러  우크라 사태로   유럽 분열 획책 제국의 영광이여  다시 한번   특파원  ,World
 술은 각자 가져와라  봉쇄령 내리고 몰래 술 마신   총리,World
체포된   민권변호사  열흘 밤낮 시진핑 찬양 다큐 틀며 잠 안 재웠다 ,World
흙  t당    g    연구소   달 표면 물 존재  첫 현장 증거 발견,World
일주일 새 무슨 일이     코로나 확진자   배로 급증,World
 일주일 이상 전파됐다    톈진 오미크론 비상  최소   명 양성,World
 신기림의 월가프리뷰 매파 연준에 되살아나는 가치주,World
파키스탄  폭설에 고립   명 숨져   브라질  협곡 붕괴   명 사망,World
 이 시각 세계  키프로서스서  델타 오미크론 결합한 델타크론 발견 ,World
  누적 환자  천만 명 육박   입원 사망도 급증,World
암호화폐  일 연속 하락세 끊고 일제히 상승 반전 종합 ,World
바이든 지명인사 상원 인준율     정치적 양극화 영향,World
     전미경제학회 AEA 서 알아야 할   가지  김영필의  분 월스트리트 ,World
  베이징 코앞 톈진서 코로나 봉쇄 속     만명 전수검사,World
북한 유일 미사일발사용 신포급 잠수함 고장 뒤 수리,World
비트코인  일 연속 하락세 끊고 상승 반전 성공 상보 ,World
변혁기 국가 지도자 국운을 가른다,World
   하루 평균   만 명 확진 병원 인력난 심화,World
오미크론발 어린이 감염 급증에   전역  등교  갈등 확산,World
오미크론 변이 뒤늦게 상륙한 중남미서 확진자 폭증세,World
강온전략 펴는    러와 외교적 해법 가능 ,World
 영상 뉴욕 아파트서 큰 불 시장  최악 화재 ,World
인터뷰 안하는 바이든 왜   기자회견 인터뷰 가장 인색 ,World
 시위 진압  카자흐 대통령 추켜 세운   지도 보니 이유 알겠네,World
유럽 곳곳에서  백신 패스 의무화  반대 주말 시위 잇따라,World
파키스탄  폭설에 고립   명 숨져   브라질  협곡 붕괴   명 사망,World
 아파도 출근해야하나   노동자  오미크론 확산에 고민 깊어져,World
베트남전과 반전 시위      년대 대혼란    정치 지형 뒤엎다,World
맨해튼 상가 텅텅  동네 장터는 핫플로     분 도시 가 다가왔다,World
역대급 방위비 쏟아부은    방산업 불씨 되살린다,World
유럽가스관 움켜쥐고  제국의 부활 꿈꾸는  차르  푸틴의 야욕,World
    확진자 연일 최고치 경신  키프로스  델타크론  변이 발견,World
영국  차접종    넘고도 하루 신규확진자   만    명,World
 코로나 신생아 사회성 낮지만    논문이 밝힌 탁월한 능력,World
 영감 물러가라  카자흐 피흘리며 일어났다 잔혹한   년 독재,World
바이든 지명인사 상원 인준율 고작     아들 부시 땐    ,World
중국  삼성 반도체 따라잡기    조 쏟아부어도 실패,World
 옐로캡은 옛말  뉴욕의 신명물 테슬라  블루캡  특파원 다이어리 ,World
노마스크 심야 생일 파티  홍콩 친중 고위인사들  스캔들  파문,World
   러에  군사훈련 미사일 축소  제안 추진  러 외무차관  양보 없다 ,World
  대통령 등    명이 나라   절반 차지  카자흐 시위 진짜 이유,World
베이징 옆 톈진서도 집단감염  동계올림픽 개막 어쩌나,World
오미크론 덮친 중남미  확진자 폭증 곳곳에서 최다 기록 경신,World
바이든  근래 대통령 중 인터뷰 기자회견 가장 적어,World
베이징 인근 톈진서 오미크론 확진   올림픽 앞두고 긴장 고조,World
 접종은 자유  반발에도  유럽 각국  백신이 정답  의무접종 강화,World
 베이징 관문  톈진서   명 확진         만명 전수 검사,World
우크라 운명 가를 일주일     러 제재땐 한국산 가전 수출 타격,World
러 외무부 대변인  미국과 제네바 안보 회담   일 저녁 시작 ,World
 조 원 투자한    반도체 굴기  사실상 모두 실패,World
 삼성 잡겠다 더니  조 퍼부은  반도체사업  모두 실패로 끝나 ,World
AP  바이든  근래 대통령 중 공식 기자회견 인터뷰 가장 인색 ,World
 삼성 따라잡겠다 며  조 투자한    반도체 굴기  모두 실패   단 한개 칩도 못 만들어,World
 코로나 백신 맞고 싶지 않다  의료진 접종 의무화 반대한   의사 논란,World
미 러의 제네바 담판  푸틴 속내에 달려 협상  침공 명분쌓기 ,World
오미크론 덮친 중남미  확진자 폭증 곳곳에서 최다 기록 경신,World
 오미크론 변이  기도 위 감염 때문에 증상 약해 ,World
  국무  러와 우크라 사태 회담서 돌파구 기대 안해  압박,World
 백신 미접종자  집에서 나오면 체포  강경책 내놓은 필리핀 대통령,World
일본 코로나 신규     명 이틀째     명대  급증    총    만    명,World
 최유식의 온차이나  소국 리투아니아가 중국을 다루는 방식,World
러시아   에 어떤 양보도 없을 것 회담  단 한번에 끝날 수도  종합 ,World
아들이 코로나 양성 반응을 보이자 차 트렁크에 가둔  엄마,World
대만 코로나 신규   명 본토   명 총  만    명    주째 사망  ,World
  번째 환갑  맞는 사람 있을까   인간수명    세도 가능 ,World
카자흐  러  주둔  일만에 소강국면     명 체포    명 사망 종합 보 ,World
오미크론  증상 가볍지만 전파력 높은 이유 있다,World
러시아  미국과 우크라이나 회담 앞두고  어떤 양보도 없을 것  종합 ,World
   명 사망 카자흐에 쿠데타 시도 있었나,World
러시아  카자흐스탄 사태 개입 비판에 원색 대응  미국이야말로    년 역사 돌아보라 ,World
코로나 백신 맞고  생리불순  주장 사실로 드러났다  주기 바뀐다 ,World
  베이징 코앞 톈진서 코로나 봉쇄 속      만 명 전수검사,World
 백신 거부  조코비치  호주오픈 출전 가능할까 내일 운명의 날,World
카자흐 대통령  시위대에 승리 선언  천   명 구금    명 사망 종합 보 ,World
주민 깨워  검사받으세요  톈진시      만 명 전수검사,World
적 기지 공격능력  신중론  일본 연립여당서 기류 변화 조짐,World
카불공항 미군에 건네진 뒤 사라진 갓난 아기  넉달 만에 외조부 품에,World
 자막뉴스  델타에 오미크론 합쳐졌다    델타크론  출몰,World
 영상   어어  통째 무너진 브라질 절벽  보트 덮쳐 참변,World
나이지리아   무장 괴한  공격으로 민간인 최소    명 사망,World
 타협  확전   우크라이나 놓고 맞선 미국 러시아  기로에 섰다,World
 허블    배  웹 우주망원경 거울 펼치기 성공  개월 뒤 관측 시작,World
 와 회담 앞둔 러시아  어떤 양보도 없을 것 ,World
베이징 옆 톈진에서도 집단감염  천 백만명 또 봉쇄,World
시진핑  연임 앞두고    연초부터 사정 칼날,World
절벽 보려다  눈 구경 갔다 폭설에 관광객 참변,World
 세계를 보다    홍콩 장악  가속  한중 완충지대  흔들 ,World
 달에 물 존재 사실 첫 현장증거 확보    탐사선,World
파키스탄 설경 보러 간 관광객   눈 폭풍 에   명 사망,World
오미크론 증상 가벼운 이유   폐 아닌 기도 입구 감염 때문인 듯 ,World
 눈 구경갔다가  폭설에 고립 파키스탄   명 시신 수습,World
전세계 하루평균    만명 신규감염 일일    만명 감염되기도,World
 허난성 출신 뽑지마    배은망덕한 후베이성    내부문건 진위 두고 시끌,World
잡종변이까지 나왔다 델타 오미크론  델타크론  키프로스서 발견,World
카자흐스탄 유혈 사태  권력투쟁 비화  러시아 영향력 확대 중국도 개입 조짐,World
러시아  미국과 우크라이나 회담 앞두고  어떤 양보도 없을 것 ,World
올림픽 다가오는데 베이징 코앞 톈진서 오미크론 확진,World
파키스탄 고원 눈 구경 나선 관광객   여 명  폭설로 참변,World
조준 사격 러시아 군 투입  카자흐 시위  소강 속 긴장 ,World
 눈 구경갔다가  폭설에 고립 파키스탄   명 시신 수습,World
   코로나   이틀 연속     명 기시다  미군 외출 금지 합의 ,World
 르포  러시아군 등 장악한 알마티  총성  멎었지만 긴장 지속 종합 ,World
 대만은 지금   일국양제  지적한 대만에 성난 마카오 중국도 지원 사격 나서,World
    융합이 탈탄소 핵심기술   연구개발 전략수립 박차,World
 쌍팔년도 에 나온 정부의 끔찍한 선포,World
베이징 코앞인데 톈진도     만명 전수 검사,World
   금리       까지 올려야  vs  자산시장 붕괴 이자급증 우려  전미경제학회 ,World
        또다시 확산  유럽선 방역패스 반대시위 격화,World
오미크론  증상 가볍지만 전파력 높은 이유는  기도 위쪽 감염 ,World
확진자 폭증하는데 국경 열고 방역 수위 낮추는 이스라엘,World
 글로벌 What   베이징 생활권  톈진  오미크론에 뚫려   올림픽 앞둔   초긴장,World
소니의 전기차 진출 선언  가장 뼈아픈 건  지각생  도요타  글로벌 리포트 ,World
톈진 오미크론에  첫 유관중 올림픽  기대도 물건너 가나,World
 백신 접종 후 생리주기 확인해보니   놀라운 연구 결과,World
미  우크라 협상서 군 미사일 상호제한 제안할듯,World
 양적긴축      억   회 금리인상 효과   신중해야  전미경제학회 ,World
 눈구경     만대 왔다  장관 자랑뒤  눈 파묻혀   명 동사,World
프랑스 독일 이탈리아 등 유럽서 백신패스 반대 시위 종합 ,World
로즌그렌 전 보스턴 연은 총재  연준 긴축에 경기 하방 압력    증시 조정 가능성        전미경제학회 ,World
카레이싱도 자율주행    SW 켜세요  구호에 시속      질주  CES      ,World
 눈 구경 이 부른 참극  차량 수천대 고립    명 동사 책임공방,World
 인플레 예상보다 오래갈 것    올해만 금리  번 올려야 ,World
   러시아  우크라 침공시 몇시간 내 금융 기술 군사 제재 ,World
 델타 오미크론 잡종변이  델타크론  발견  보고 국내 유입 없어,World
 방역모범국 마저 호주 하루   만명 확진   은 비상사태 선포,World
미  우크라 침공시 러 추가제재안 검토  금융 기술 군사 망라,World
우크라이나  서방 대 러시아  릴레이 협상 미 강온 양면 전략 속내는 ,World
시민 손발은 묶더니  홍콩 고위직   명  노마스크 파티 ,World
 코로나   확진자 낯선 사막 근처에 강제격리  SNS 소문에 칼 빼든   당국,World
 마약전쟁  피해 탈출한 소년 창업  년 만에  몸값   조  반전,World
러시아  미국과 회담 하루 앞두고  회담 전망 밝지 않아 ,World
 르포  러시아군 등 장악한 알마티 도심  총성  멎었지만 긴장 지속,World
백신 접종률 최상위 뉴욕 뉴저지  감염 더 많이 쏟아진다 왜,World
   러시아에 강온전략  우크라 침공 강력대응 외교적 해법도 ,World
  톈진도 코로나   집단감염 올림픽 앞둔 베이징  긴장 ,World
시진핑 장기집권 앞두고 사정 바람 예고 중국서 연초부터 잇단  호랑이  사냥,World
 르포      명 넋 기린  한국공원  한국인은 모르는 인니 명소,World
